window,exit,exit,exit,exit,exit,exit
192,-0.12001801437473625,0.16559438245620406,0.16559438245620406,-0.24503583847846133,190.0,0.04208562342604072
193,-0.4876984671154222,3.2262241910769482,0.23220130810920292,-0.6180472908998568,1438.0,2.117372095657721
194,0.0,0.7072686483454855,0.0,-0.13538826435746942,244.0,0.5699551318003382
195,-0.0908785112935504,0.5027914434561809,0.44094822309201853,-0.3790845744386354,464.0,0.1688368648827243
196,-0.3092081796398657,0.49934326203634827,0.03745084956294398,-0.334145014531387,1046.0,0.48426556552901956
197,-0.2026898658604971,1.9711289617853724,0.37148664354059147,-0.4807212097107516,666.0,1.8491067685346252
198,0.0,2.328947748615455,0.0,-0.1721145612322259,244.0,2.177635444257159
199,-0.06518244700215658,0.629824414013272,0.017491388725531243,-0.1834836417584137,413.0,0.629824414013272
200,-0.0682612849073928,1.0731582901290104,0.0,-0.33270418071912133,963.0,0.7333543558304971
201,-0.041082089913691444,0.5713197092642115,0.25032854693458284,-0.23306725065401623,467.0,0.5713197092642115
202,-0.020941641851240478,0.639914808041856,0.07678878250636689,-0.1151521692208074,237.0,0.5947967713242321
203,-0.5323559748600661,0.22351711523386442,0.22351711523386442,-0.6177870997329303,7.0,-0.44543891738753716
204,-0.16167560131134417,0.5002048974676414,0.028301985414645348,-0.23242510712615405,833.0,0.23310641287258305
205,-0.23275376174542106,0.13228786895070654,0.13228786895070654,-0.3223929538646496,18.0,-0.13549703555197312
206,0.0,1.9616896911439938,0.0,-0.2457630976810219,489.0,1.4993179236158976
207,-0.10179685846877173,0.2537109663730355,0.03393131994747689,-0.13127388231468173,146.0,0.24507885712960586
208,-0.46117320980103815,0.08571354214108196,0.08571354214108196,-0.5037118270290999,24.0,-0.45413733425288516
209,-0.048880927055925616,0.6146671891619577,0.1059060628113977,-0.20259752867266745,234.0,0.4972378659799608
210,-0.48371220664522097,0.0,0.0,-0.48371220664522097,0.0,-0.4649078239811977
211,-0.29752585160280554,0.07623246890212942,0.07623246890212942,-0.34728400350735367,16.0,-0.22794547759886996
212,-0.002911002458807932,0.7636082299409328,0.0,-0.28378611176769675,975.0,0.3019882429415297
213,-0.2261961753441677,0.13517622399337248,0.04384898043680718,-0.25870136470121596,310.0,0.014484784183830257
214,0.0,0.9264648643839712,0.0,-0.3457183512426866,489.0,0.3829943396016595
215,-0.36813900186098747,0.3377453493889939,0.3377453493889939,-0.5276672062978124,325.0,-0.078081855849373
216,-0.40400032333529834,0.004400688513989115,0.004400688513989115,-0.40661164067252564,2.0,-0.3276753618502394
217,-0.3160797055986816,0.801391476969465,0.0,-0.3160797055986816,138.0,0.6308278632494646
218,-0.14714449642510363,0.7603881631211946,0.09999963221231689,-0.4456896326590303,650.0,0.18687476093800637
219,0.0,1.5118318454062663,0.0,-0.3789987214022371,1713.0,1.2288620183071566
220,-0.5632478414033123,0.6982309517419978,0.6982309517419978,-0.7428193390606386,707.0,-0.2867142473770973
221,-0.3707409576206562,0.38844441115589845,0.38844441115589845,-0.5467884509287071,223.0,-0.1203562479572936
222,-0.3779382472556785,0.0,0.0,-0.3779382472556785,0.0,-0.30762830896927107
223,-0.16297616305069562,0.05135875579887905,0.008694365770918422,-0.17019082751633174,22.0,0.015805473870601716
224,-0.024633212314120523,0.2616029243547022,0.2616029243547022,-0.22688290518605903,465.0,0.07851991843636541
225,-0.03412940155691513,0.5080761673307883,0.017064700778457675,-0.11095539206914451,232.0,0.43136019767255007
226,-0.3876616662736486,0.0,0.0,-0.3876616662736486,0.0,-0.20916275160683684
227,0.0,22.564481229424523,0.0,-0.5637095443060477,3448.0,20.37392614597985
228,-0.2601442684450548,0.059919871845307116,0.059919871845307116,-0.30197012886750985,21.0,-0.1325324714153978
229,-0.5073207333127138,0.019900469737284654,0.019900469737284654,-0.5169339741414227,1.0,-0.2810127656438577
230,-0.15730054428199025,3.0127075360948883,0.030903630071198673,-0.7347410214762682,1641.0,0.7154792578250022
231,-0.17089502717992378,7.977619293389022,0.16467146141523226,-0.30535245279903367,1076.0,7.482314616833468
232,-0.32438255118911274,0.7560600279791467,0.7560600279791467,-0.615265174284287,234.0,0.03386366526771112
233,-0.09764499121265324,2.617720138173441,0.011783528271013921,-0.6297158938622351,1336.0,1.1304478516453536
234,-0.16586576348485027,4.955500410791245,0.14650659781023223,-0.34260864428383475,2043.0,4.803189081336676
235,-0.09581613203371386,0.6584454240779005,0.0,-0.2741168750346592,1356.0,0.6584454240779005
236,-0.5766116674245167,0.0661152720549496,0.0661152720549496,-0.6028681478697915,4.0,-0.3977412718666553
237,-0.38105517826825164,1.1285993208828504,1.1285993208828504,-0.709224363806037,267.0,-0.003896434634973467
238,-0.7425558517669862,0.5622356129373416,0.5622356129373416,-0.8352078610287452,92.0,-0.6769223142680876
239,-0.44313633177893597,0.0,0.0,-0.44313633177893597,0.0,-0.17058780923733652
240,-0.47662466817037574,0.18013380136674684,0.18013380136674684,-0.5565118707527161,159.0,-0.10021374377245762
241,-0.3422764177521882,0.08124603140354192,0.08124603140354192,-0.39169850048463517,4.0,-0.24715956377804305
242,-0.008489522613816858,0.32648363802520364,0.1816621187081231,-0.21417533738539152,487.0,0.132176913452136
243,-0.05471479972210991,0.05623386319096668,0.011641832830435295,-0.06559300969878679,63.0,0.05623386319096668
244,-0.09243069894126421,1.4019681061371552,0.0,-0.19802257812552138,197.0,1.3498484382550653
245,-0.00503555517714549,0.17824693239153522,0.017119118412948886,-0.11187439586324743,238.0,0.1668024888071138
246,-2.220446049250313e-16,1.1441446320829325,0.030953128892836412,-0.18355216958588672,239.0,0.9933652523370575
247,-0.42631841258309966,0.33914507677189265,0.08046054687829907,-0.46903976357637545,822.0,0.31677943814181964
248,-0.29146353137754843,0.3071440382222148,0.0015455977442631053,-0.2925569537540208,225.0,0.3071440382222148
249,-0.26551471231420487,0.006775806267116158,0.006775806267116158,-0.27045794792279443,1.0,-0.2244359662757306
250,-0.17625480416506722,0.18257173434565943,0.18257173434565943,-0.3034289828593548,63.0,-0.07868734392773635
251,-0.00796024266891937,0.34672473752920663,0.03482606167652169,-0.19678818720280322,221.0,0.3274384825513128
252,-0.03341444252998749,0.2596977452193907,0.1013851193358195,-0.12239094164182707,222.0,0.23518948477937807
253,0.0,2.9738472883460925,0.0,-0.38062100679607636,241.0,1.9335282550196613
254,-0.41901504851440563,0.04993588643004232,0.04993588643004232,-0.446647210563456,16.0,-0.2679916288868359
255,-0.052334522989312404,0.0791752516726476,0.008486502901215331,-0.07758695562737372,168.0,0.05916225579671597
256,-0.19009564036556592,0.0034969550040406805,0.0034969550040406805,-0.19291796990936272,1.0,-0.11975456749393931
257,-0.5094581950087803,0.026596767371213748,0.026596767371213748,-0.522167007940868,7.0,-0.2960829050078835
258,-0.14386006010182928,0.2730295787381549,0.03508746243635663,-0.2006770897853004,103.0,0.1148102326841216
259,-0.4537960826953875,0.0,0.0,-0.4537960826953875,0.0,-0.28335606383419143
260,-0.3627828720450912,0.043242617986035015,0.043242617986035015,-0.3891956511659317,6.0,-0.3495499284933121
261,-0.5725321748219774,1.37372607303847,0.014813484026915624,-0.5787720286473006,125.0,1.1564725289083326
262,-0.015530354784351719,1.4907506382796294,0.0035845462655614835,-0.17599125064955445,222.0,1.4907506382796294
263,-0.2151998373793853,2.710444481927918,0.1974975455532353,-0.4250265156336184,3299.0,2.2459853035945168
264,-0.17474692592378216,0.5231207050890916,0.030302085606509044,-0.2500000000000001,36.0,0.4696778733315794
265,-0.17200422868207033,0.2824713659045279,0.2824713659045279,-0.35437484739946323,136.0,0.02540943811961638
266,-0.10769296072074797,0.3787001713791507,0.3787001713791507,-0.3527910869941697,459.0,0.196470544540005
267,-0.5614198217672806,0.30290290449396395,0.0,-0.5614198217672806,103.0,0.1632122156170841
268,-0.2944540898221245,0.37057686638058174,0.027523176204671485,-0.31335280165268176,55.0,0.20405542634389295
269,-0.002671708889707136,0.5770054549713832,0.058827794696741265,-0.2469344085451045,294.0,0.20692078578360484
270,-0.46826601240488697,0.4292165250450779,0.0,-0.46826601240488697,173.0,0.3485530274589037
271,-0.015505871800408633,0.44573360131554995,0.0,-0.316673847479535,237.0,0.15795724465558303
272,-0.44938820912124666,0.10678531701890925,0.10678531701890925,-0.5025125628140708,71.0,-0.3581757508342611
273,-0.028903392383275106,0.5212077745105073,0.034684070859929195,-0.2981254302175367,709.0,0.20978985871046696
274,-0.290868705899739,0.0906664450108956,0.0387343455613427,-0.3265714309908301,53.0,-0.19858232664671938
275,-0.037799210449334875,0.5862338312508826,0.5862338312508826,-0.39340545473558175,465.0,0.06007280272391702
276,-0.046899651408846665,0.4539198615176463,0.037820265992428936,-0.10910980446532492,542.0,0.38005295314293996
277,-0.03426849134797494,7.0166938175565985,0.01346754893793145,-0.2861541790539265,3481.0,6.853417032363516
278,-0.003623137193929704,0.5029658840878817,0.0,-0.211646860563094,821.0,0.4935429004885845
279,-0.310144335404996,0.0,0.0,-0.310144335404996,0.0,-0.2795015439252634
280,-0.03125053523266619,0.803570367101603,0.0,-0.2347010027092703,83.0,0.7883067908305701
281,-0.04103177803504299,14.765859749990291,0.0,-0.5627199887686641,3021.0,11.890721542203837
282,-0.12032936783397441,0.37162194508940494,0.37162194508940494,-0.3586639268091566,70.0,-0.018598750508651674
283,-0.060060425411116,3.3016172342773835,0.0030038902841382775,-0.2996618342724482,2759.0,3.243682995431894
284,-0.06661883503401322,0.02306547619047672,0.02306547619047672,-0.08766233766233777,23.0,0.023065476190476497
285,-0.006956521739130417,0.3130434782608704,0.0,-0.19470198675496642,90.0,0.23478260869565393
286,-0.23819824753559848,0.4353778751369115,0.4353778751369115,-0.46926745516978374,1204.0,-0.038198247535601304
287,0.0,3.5927681586686475,0.0,-0.48753700273859857,3781.0,2.6279167832955848
288,-0.1437535543812345,0.054362064448519876,0.054362064448519876,-0.18790093603507818,30.0,-0.10062173715790101
289,0.0,2.9415893990014688,0.0,-0.34761904761904794,333.0,2.1237766325419782
290,0.0,5.735742737782953,0.0,-0.7786906290115535,1066.0,0.8702030506169225
291,-0.5008958814512882,0.017951041853743632,0.017951041853743632,-0.5096973252860801,27.0,-0.5008958814512882
292,-0.060053885793507344,1.0241230479478887,0.06246566742525261,-0.21196976431589543,2450.0,0.7630594574799192
293,-0.3754780123536461,2.4273900617682354,0.0,-0.40285499866852825,383.0,1.300175163639718
294,-0.14675846191177966,2.0184123151222524,0.006825458828263908,-0.4575238704203526,1220.0,1.5005474571355877
295,-0.03052207450607558,3.1991557357265608,0.011124684139752095,-0.3064233742610287,325.0,2.343316076978774
296,-0.02731723788620599,15.755495525915975,0.042627047104508264,-0.4268125985150977,3774.0,9.467668411278106
297,-0.11585677047605902,20.77143641103033,0.07723418850322417,-0.2911217274081772,3746.0,18.069831252572396
298,-0.07879252664094316,0.9212475550187567,0.0115889438749881,-0.21418636995827545,413.0,0.7101508139249015
299,-0.06342112531070365,3.273017148309017,0.004424684758109976,-0.5612812829100511,1773.0,2.1867000658584614
300,-0.3415680730991345,0.013522524204520936,0.0,-0.3415680730991345,11.0,-0.011580200853176459
301,-0.16402911636122297,0.10302079504999928,0.10302079504999928,-0.24210777585486687,26.0,-0.05103042736543062
302,-0.01176798210548069,0.5271427159784026,0.0,-0.18706557872469032,90.0,0.33849567459283536
303,-0.37682698901453515,1.1172353348873765,0.021052927521846954,-0.38967609397297265,135.0,0.8885660466384131
304,-0.4728655160245818,0.26866168503891363,0.12601506028775633,-0.5318584070796464,126.0,-0.00019751924703226287
305,-0.20314518212348487,2.1094115882367452,1.1208573261889447,-0.6242770279562293,3764.0,1.1197740018833078
306,-0.12466843501326241,0.01977600943118185,0.01977600943118185,-0.1416433051067887,8.0,-0.0834070144414969
307,-0.05336750884901742,6.310460148907579,0.02287074331746597,-0.25850744474460174,3767.0,5.7862809715610215
308,-0.22210886651802753,2.3848839042407066,0.008112064500146454,-0.3612731954304417,358.0,1.5110915929103923
309,-0.09051345194554172,0.5324046415162162,0.11860249367352971,-0.25289106606714395,245.0,0.3187229516079686
310,-0.4411092214979325,0.9566294795247934,0.0,-0.4411092214979325,311.0,0.6093267445603052
311,-0.22313946896332226,3.816063121762541,0.3910732822332843,-0.44153874496857926,1266.0,2.9735853647802974
312,-0.3832264184154427,3.288005319669076,0.167183313449766,-0.5789624502661657,1125.0,2.3590189904363212
313,-0.4385059125069437,5.625220004149129,0.0,-0.4385059125069437,336.0,5.625220004149129
314,-0.48021448030882163,0.8069292157221384,0.1932921957277216,-0.5644105261459533,340.0,0.4873073479721597
315,0.0,7.383816894042122,0.0,-0.5251675884028828,1066.0,4.318724569848135
316,-0.16855577427355262,0.0927806479579869,0.0927806479579869,-0.2391481059990247,51.0,-0.04419445845976777
317,-0.26360235114241004,3.7758719326046375,0.0640868565874011,-0.5007075959229754,752.0,1.8224846978296014
318,-0.2438182138986208,0.0,0.0,-0.2438182138986208,0.0,-0.1429939757517702
319,-0.5402508059507265,0.7721983969713968,0.0,-0.5402508059507265,290.0,0.14459791192215343
320,-0.40168062555588546,0.5209877458246821,0.0,-0.40168062555588546,237.0,0.4051536713113908
321,-0.0896746240948384,0.32095511173176705,0.32095511173176705,-0.3108582056874525,116.0,-0.029078078648806516
322,-0.17791422621781272,0.5624052392845729,0.1154743855101823,-0.26301689715072074,511.0,0.280252653300038
323,-0.08499415351026662,1.8257098846666642,0.034628046754658914,-0.22026452997774948,315.0,1.6212121865871603
324,-0.18317503392130263,0.16010854816824938,0.02170963364993206,-0.22923976608187113,47.0,0.07598371777476287
325,-0.10666864314655611,0.91224429291432,0.0,-0.3281653746770026,294.0,0.4922423164344305
326,-0.3915891653815944,0.2753474457581746,0.2753474457581746,-0.5229450322404381,467.0,0.0017435237145078109
327,-0.3224484902818259,0.12723538885732588,0.12723538885732588,-0.39892633214345274,116.0,-0.27550206664338683
328,-0.11544490196122381,1.7177846092954163,0.1084014923392822,-0.2076166259272757,1274.0,1.2488536468535179
329,-0.18591018862304098,0.06849154760258425,0.04784727172143777,-0.22308352243018614,58.0,0.03194782812217478
330,-0.35286231097063137,0.12237193939076163,0.12237193939076163,-0.4234195757062106,54.0,-0.11243268344930324
331,-0.02825578582372379,0.47891299088783224,0.006280138698492088,-0.23446019629225723,140.0,0.21925651157164783
332,-0.06355269041585931,0.5075551497987776,0.10170107318527366,-0.3601191395749791,298.0,0.05269041585929091
333,-0.2284804646045061,0.11392446270337886,0.11392446270337886,-0.30738612785009123,24.0,-0.04618048999628788
334,-0.037575822642116785,2.3308953781738184,1.0975830694079134,-0.5411747017821098,819.0,2.026195716356221
335,-0.11483196708601617,0.20429618450024423,0.08689539679750391,-0.18559961195704955,558.0,0.10092312145301219
336,-0.09090909090909038,0.343130798771625,0.02065552607042953,-0.2407171223857062,723.0,0.28445032698063044
337,-0.040000663360918565,0.7982221927395132,0.15273055937909352,-0.23500117946164167,799.0,0.699862352609494
338,-0.10724620431603293,1.4164205640152088,0.06376600287140399,-0.34221065175918186,794.0,1.01965349738524
339,-0.03188983773317733,0.07286835146733694,0.07286835146733694,-0.09764309764309753,79.0,0.051194243356885716
340,-0.040189047162639824,0.6784851745356753,0.040189047162639824,-0.17956272516445226,86.0,0.43217547454583416
341,-0.61897650910344,0.8122079685932191,0.26892904080246827,-0.6997282916185751,797.0,0.060857402521058646
342,-0.2149319699491743,4.480420597854376,0.01796725248839648,-0.22878852130876925,319.0,4.222831947387961
343,-0.17018737647421334,0.933908920156465,0.03105538861923951,-0.5258833463237201,767.0,0.7565931121923308
344,-0.15763655058199277,3.378001208724827,0.004929085529052468,-0.5669321806753618,2398.0,3.02646636370061
345,-0.20634986266576405,1.6929324551817797,0.3477854238656404,-0.4111450359375942,2139.0,1.111698514427474
346,-0.17046281248981998,0.5186453315188091,0.04117608735780309,-0.2358693773270092,425.0,0.4079460275291462
347,-0.07036936317246034,0.36573992609537087,0.011109689184649607,-0.23280996527147368,291.0,0.16775710652184284
348,-0.19484882418812988,0.0,0.0,-0.19484882418812988,0.0,-0.19036954087346047
349,-0.5397455681433252,0.2537826037863644,0.016664157476758534,-0.5472896054494805,59.0,-0.280176145131546
350,-0.09911413401416447,1.5959450998886036,0.08849715823623594,-0.3383291440563161,551.0,0.9189019977721213
351,-0.09584566568007924,0.24656694131136225,0.022364877476468425,-0.24866310160427796,65.0,0.03658373996747
352,-0.06633898828819462,0.192361840100844,0.006142525655224107,-0.09505762324837086,436.0,0.12627409757287844
353,-0.06370226195781703,0.29150788092661006,0.026441046909627897,-0.08782122377007928,790.0,0.2611907945198815
354,0.0,0.9871999550171022,0.0,-0.36942681595860793,820.0,0.9228181787146563
355,-0.1782650401386593,1.6711069415561273,0.016785805175033364,-0.3093961585513667,441.0,0.9199696418917824
356,-0.13479052823315163,0.10525749296241083,0.10525749296241083,-0.21718741806686526,31.0,-0.10581222056631945
357,-0.29296478057772146,0.0,0.0,-0.29296478057772146,0.0,-0.25559485454559794
358,-0.5432818577988359,0.2318826591793166,0.2318826591793166,-0.629251910644289,184.0,-0.30464157234360056
359,-0.17826061576648522,0.32273808224601663,0.05000088829556382,-0.253611064208636,132.0,0.0811826005740921
360,-0.21645343691467434,0.44690917324096446,0.44690917324096446,-0.4584687293603633,271.0,-0.04436217791330255
361,-0.15944242025946054,0.7204305232061801,0.009287626484715483,-0.5094037195437078,270.0,-0.03837790298730992
362,-0.3038050713987175,0.20814546018196456,0.0,-0.3107133075717434,170.0,0.04766096196589453
363,-0.2675970365004139,0.6937158112563366,0.11286184309819247,-0.3418743143707883,399.0,0.6467613135185373
364,-0.11310293057006982,2.2148839400050004,0.005881746861155168,-0.3452860596293309,497.0,1.2520201945863176
365,-0.09704697618764901,1.7998830847361642,0.02953937212849711,-0.27740479033320964,293.0,1.457047341547848
366,-0.2209052619726154,2.9745627980922102,0.38872430609361697,-0.43898530859669127,696.0,1.5804497087107938
367,0.0,0.38719461146205925,0.0,-0.2071917855193166,126.0,0.20633229317299628
368,-0.2796957284961967,1.0996011175302254,0.1685814124065632,-0.514255378027071,411.0,0.09816299788197025
369,-0.335211923953487,0.15202166932436234,0.15202166932436234,-0.42293787196173327,84.0,-0.27841732380931594
370,0.0,0.5413357309147071,0.0,-0.1131331269463075,191.0,0.40923670103325116
371,0.0,0.24651884288640113,0.0,-0.0989201871848383,333.0,0.1815937983494067
372,-0.4462370105594795,0.12203976697973284,0.12203976697973284,-0.5064675907778917,72.0,-0.41624984506631046
373,-0.022753330522453763,0.3305569733237661,0.08304916327018685,-0.19759835442803186,322.0,0.09353078529565084
374,-0.182646056134125,4.801148834819935,0.16590389016018237,-0.5345946095895572,2618.0,2.9929015084294335
375,-0.46665485549773045,0.5627948178496287,0.5627948178496287,-0.6587235007368781,234.0,-0.24150149485106964
376,-0.2927730271573541,1.8639845258122776,1.8639845258122776,-0.7530618736000105,526.0,-0.21408027041065447
377,-0.3701248483983749,0.3027038595990512,0.25955054576585423,-0.49992070288958723,233.0,0.3027038595990512
378,-0.42385656139899297,0.2551521099116776,0.2551521099116776,-0.5409771978620591,54.0,-0.3826316382181181
379,-0.021741956267414042,10.173907391813005,0.009783032570547023,-0.49712004977528357,2780.0,6.94058969475359
380,-0.07920702316374784,4.332715499077412,0.0,-0.6273333796995479,3017.0,2.91183102233098
381,-0.002170210557603136,5.604988653573025,0.054231674694873,-0.16389967535173633,3780.0,5.534220917999028
382,-0.47035476300030954,0.085673427367432,0.085673427367432,-0.5121505015702674,56.0,-0.22042841679107994
383,-0.024292452830188438,5.620619946091661,0.02429245283018866,-0.4032928484117857,2006.0,4.003369272237205
384,-0.0877785760982841,0.8942462667728197,0.007777799354007575,-0.24139910608110837,491.0,0.4369769112763844
